$GNGGA,025119.20,4003.8515928,N,11613.6874690,E,4,26,0.59,54.616,M,,M,21.000,0000*7B
$GNGGA,025119.40,4003.8515928,N,11613.6874689,E,4,26,0.59,54.614,M,,M,21.000,0000*77
$GNGGA,025119.60,4003.8515925,N,11613.6874698,E,4,26,0.59,54.615,M,,M,21.000,0000*79
$GNGGA,025119.79,4003.8515930,N,11613.6874689,E,4,26,0.59,54.614,M,,M,21.000,0000*74
$GNGGA,025120.00,4003.8515926,N,11613.6874698,E,4,26,0.59,54.614,M,,M,22.000,0000*74
$GNGGA,025120.20,4003.8515916,N,11613.6874689,E,4,25,0.61,54.614,M,,M,21.000,0000*7E
$GNGGA,025120.40,4003.8515918,N,11613.6874697,E,4,25,0.61,54.613,M,,M,21.000,0000*7E
$GNGGA,025120.60,4003.8515922,N,11613.6874691,E,4,25,0.61,54.613,M,,M,21.000,0000*73
$GNGGA,025120.79,4003.8515926,N,11613.6874694,E,4,25,0.61,54.614,M,,M,21.000,0000*7D
$GNGGA,025121.00,4003.8515917,N,11613.6874704,E,4,25,0.61,54.615,M,,M,22.000,0000*7A
$GNGGA,025121.20,4003.8515915,N,11613.6874709,E,4,25,0.61,54.615,M,,M,22.000,0000*77
$GNGGA,025121.40,4003.8515918,N,11613.6874702,E,4,25,0.61,54.615,M,,M,21.000,0000*74
$GNGGA,025121.60,4003.8515910,N,11613.6874712,E,4,25,0.61,54.616,M,,M,21.000,0000*7C
$GNGGA,025121.79,4003.8515909,N,11613.6874713,E,4,25,0.61,54.617,M,,M,21.000,0000*7C
$GNGGA,025122.00,4003.8515910,N,11613.6874711,E,4,25,0.61,54.618,M,,M,22.000,0000*77
$GNGGA,025122.20,4003.8515910,N,11613.6874706,E,4,25,0.61,54.617,M,,M,22.000,0000*7C
$GNGGA,025122.40,4003.8515916,N,11613.6874711,E,4,26,0.59,54.616,M,,M,21.000,0000*70
$GNGGA,025122.60,4003.8515919,N,11613.6874712,E,4,26,0.59,54.617,M,,M,21.000,0000*7F
$GNGGA,025122.79,4003.8515916,N,11613.6874715,E,4,26,0.59,54.617,M,,M,21.000,0000*7F
$GNGGA,025123.00,4003.8515913,N,11613.6874730,E,4,26,0.59,54.616,M,,M,22.000,0000*70
$GNGGA,025123.20,4003.8515913,N,11613.6874712,E,4,26,0.59,54.617,M,,M,22.000,0000*73
$GNGGA,025123.40,4003.8515919,N,11613.6874712,E,4,26,0.59,54.618,M,,M,22.000,0000*70
$GNGGA,025123.60,4003.8515912,N,11613.6874720,E,4,26,0.59,54.619,M,,M,21.000,0000*7A
$GNGGA,025123.79,4003.8515915,N,11613.6874731,E,4,26,0.59,54.619,M,,M,21.000,0000*75
$GNGGA,025124.00,4003.8515919,N,11613.6874724,E,4,26,0.59,54.619,M,,M,22.000,0000*77
$GNGGA,025124.20,4003.8515916,N,11613.6874728,E,4,26,0.59,54.620,M,,M,22.000,0000*7C
$GNGGA,025124.40,4003.8515910,N,11613.6874730,E,4,26,0.59,54.621,M,,M,22.000,0000*74
$GNGGA,025124.60,4003.8515912,N,11613.6874730,E,4,26,0.59,54.621,M,,M,22.000,0000*74
$GNGGA,025124.79,4003.8515895,N,11613.6874656,E,4,18,0.83,54.622,M,,M,21.000,0000*79
$GNGGA,025125.00,4003.8515882,N,11613.6874683,E,4,18,0.83,54.626,M,,M,22.000,0000*7F
$GNGGA,025125.20,4003.8515888,N,11613.6874668,E,4,18,0.83,54.626,M,,M,22.000,0000*72
$GNGGA,025125.40,4003.8515886,N,11613.6874671,E,4,18,0.83,54.626,M,,M,22.000,0000*72
$GNGGA,025125.60,4003.8515898,N,11613.6874654,E,4,18,0.83,54.623,M,,M,22.000,0000*7D
$GNGGA,025125.79,4003.8515884,N,11613.6874682,E,4,18,0.83,54.626,M,,M,22.000,0000*76
$GNGGA,025126.00,4003.8515902,N,11613.6874636,E,4,26,0.59,54.623,M,,M,22.000,0000*74
$GNGGA,025126.20,4003.8515907,N,11613.6874657,E,4,26,0.59,54.620,M,,M,22.000,0000*77
$GNGGA,025126.40,4003.8515907,N,11613.6874655,E,4,26,0.59,54.620,M,,M,22.000,0000*73
$GNGGA,025126.60,4003.8515919,N,11613.6874649,E,4,26,0.59,54.620,M,,M,22.000,0000*73
$GNGGA,025126.79,4003.8515911,N,11613.6874651,E,4,26,0.59,54.622,M,,M,22.000,0000*78
$GNGGA,025127.00,4003.8515904,N,11613.6874646,E,4,26,0.59,54.623,M,,M,23.000,0000*75
$GNGGA,025127.20,4003.8515917,N,11613.6874641,E,4,26,0.59,54.622,M,,M,22.000,0000*72
$GNGGA,025127.40,4003.8515917,N,11613.6874641,E,4,26,0.59,54.622,M,,M,22.000,0000*74
$GNGGA,025127.60,4003.8515925,N,11613.6874642,E,4,26,0.59,54.623,M,,M,22.000,0000*75
